-4.507636788927419924e-01,8.171037990308168686e-01,1.545872052220404747e-01,-3.975099562852707491e-01,2.666629290080315684e+00,2.859863296607876304e+00,2.694234148155680852e+00,1.341596102462762952e+00,5.410552182771612983e-01,7.618940828800867537e-01,8.171037990308168686e-01,6.790795086539865855e-01,-2.357454879636234679e+00,-1.998591724656479052e+00,-2.053801440807214274e+00,-2.136616015033309335e+00,-2.274640305410139618e+00,-2.219430589259404396e+00,-7.011633951142963728e-01,4.030309279003310152e-01,4.030309279003310152e-01,-3.737697783404517970e+00
-4.723807129539610017e-01,3.771317643383427232e+00,2.592780879826060314e+00,2.592780879826060314e+00,8.249757344901672562e-01,-5.067708083296247779e+00,-1.272819704641866068e+01,-1.449600219175455429e+01,-8.014049992189507421e+00,-5.067708083296247779e+00,2.003512498047429258e+00,8.249757344901672562e-01,-4.478439701517617166e+00,-5.656976465074879279e+00,-5.656976465074879279e+00,3.182049261604691370e+00,7.306927934055213569e+00,6.717659552276582069e+00,1.261034337006299744e+01,9.074733079391211987e+00,9.664001461169842599e+00,1.555668527895625708e+01
-4.755160079704736642e-01,1.070896742135736091e+01,9.621762607006338897e+00,9.621762607006338897e+00,9.621762607006338897e+00,9.621762607006338897e+00,7.447352978304295767e+00,4.185738535251230630e+00,5.272943349602251750e+00,7.447352978304295767e+00,4.185738535251230630e+00,2.011328906548993878e+00,-2.337490350855092380e+00,-3.424695165206113945e+00,6.360148163953273759e+00,-1.212233368001447964e+01,-1.320953849436550165e+01,-1.630807221530491402e-01,-1.755835775176977975e+01,-1.864556256612080176e+01,-1.864556256612080176e+01,-7.773514422610393382e+00
-4.699054800461878734e-01,3.013700318198839323e+00,2.079219599377446048e+00,5.817142474663101304e+00,5.817142474663101304e+00,5.349902115252405110e+00,6.284382834073798385e+00,3.480940677609535516e+00,3.013700318198839323e+00,4.415421396431011836e+00,3.948181037020232154e+00,6.774985211453564693e-01,-1.658703275908209207e+00,-7.242225570868161544e-01,1.144738880556052996e+00,6.774985211453564693e-01,-1.333971226117587250e+01,-1.240523154235447834e+01,-5.863866510604561100e+00,-5.863866510604561100e+00,-5.863866510604561100e+00,4.882661755841708029e+00
-4.535689428548849711e-01,9.828340002419979626e-01,-1.579554643246139090e-01,4.563157858266338462e-01,2.035870429072718313e+00,1.114463553845835175e+00,8.512044466381530894e-01,8.512044466381530894e-01,1.465475696789408699e+00,1.421599178921462814e+00,1.991993911204772649e+00,8.512044466381530894e-01,6.318218572984244386e-01,4.124392679586881272e-01,-5.089676072681874608e-01,-6.844736787399781086e-01,-5.528441251361331243e-01,-7.722267144758694357e-01,-3.009929125741147793e+00,-3.185435197212938441e+00,-4.194595108175705356e+00,-4.282348143911604232e+00
-4.695754489918180785e-01,8.583912414670713531e+00,3.845446962835536997e+00,1.222888583915938909e+01,4.574441647733245908e+00,-3.444499886141751510e+00,-1.257515831448558385e+00,-1.622013173897413063e+00,-5.285211465508490303e-01,-1.986510516346267741e+00,1.658462908142343872e+00,2.022960250591198772e+00,1.293965565693489195e+00,1.293965565693489195e+00,-1.986510516346267741e+00,-3.808997228590606188e+00,-3.444499886141751510e+00,-3.808997228590606188e+00,-2.351007858795122640e+00,-2.351007858795122640e+00,-8.911960022874636067e+00,-7.089473310630363123e+00
-4.689153868830785998e-01,1.284310025387491949e+00,2.963792366278962809e-01,7.409480915697125525e+00,7.409480915697125525e+00,1.086723867635572827e+00,1.086723867635572827e+00,-4.248102391666349398e+00,8.891377098836537041e-01,8.891377098836537041e-01,2.667413129650961334e+00,2.469826971899041990e+00,1.086723867635572827e+00,1.086723867635572827e+00,-6.915515521317345815e-01,-1.284310025387491949e+00,-2.667413129650961334e+00,-8.002239388952883559e+00,-4.248102391666349398e+00,-2.272240814147122645e+00,-4.248102391666349398e+00,-4.643274707170188087e+00
-4.672652316112297921e-01,4.727422109911528558e+00,4.581062292267211511e+00,4.727422109911528558e+00,1.946585574669448260e+00,1.946585574669448260e+00,4.581062292267211511e+00,1.653865939380813721e+00,-8.342509605726318167e-01,1.946585574669448260e+00,1.946585574669448260e+00,-2.444208954660173738e+00,4.829873982262495868e-01,-5.956844578123840606e+00,-6.835003483989770423e+00,-1.566050048794244143e+00,-1.126970595861292335e+00,-1.419690231149926873e+00,-1.419690231149926873e+00,-3.951715076396800641e-01,-6.542283848701135440e+00,1.653865939380813721e+00
-4.459782286043805777e-01,4.689856793614886499e+00,3.236576444399168029e+00,1.238315964227556076e+00,-8.810512117120298248e-01,-1.365477994783936166e+00,2.724900654779573508e-02,1.483557023157696109e-01,2.724900654779573508e-02,4.511224417357043159e-01,4.511224417357043159e-01,-8.810512117120298248e-01,-1.304924646899949137e+00,-1.426031342667922974e+00,-1.547138038435907692e+00,-8.810512117120298248e-01,-3.360710807561366753e-01,2.694623980837435040e-01,-4.272038693215373328e+00,1.177762616343569047e+00,1.177762616343569047e+00,9.961025726915975209e-01
-4.444930888597167229e-01,-1.566762876998970544e+00,-1.537395250438540639e+00,-1.243718984834234931e+00,-2.359688794130602396e+00,-2.712100312855767914e+00,-2.154115408207586846e+00,-2.095380155086721707e+00,-2.158520552191630637e-01,-2.158520552191630637e-01,6.945443681541887404e-01,2.246623431872978305e-01,1.908895726428238779e-02,-3.039549349004531664e-01,-5.095283208234685501e-01,1.869249430571416015e+00,1.869249430571416015e+00,2.016087563373566205e+00,2.133558069615291597e+00,3.073322119549073417e+00,3.014586866428208278e+00,3.366998385153379125e+00
-4.689153868830785998e-01,-7.605877454433100926e-01,-1.216940392709279894e+00,-2.585998334507216612e+00,-4.867761570837119578e+00,-4.715644021748462755e+00,-3.955056276305152885e+00,-4.411408923571149998e+00,-4.107173825393836353e+00,-2.585998334507216612e+00,-1.369057941797936495e+00,4.563526472659698574e-01,1.977528138152563120e+00,7.301642356255652722e+00,7.301642356255652722e+00,2.738115883595872990e+00,2.433880785418559789e+00,2.281763236329876321e+00,2.129645687241219498e+00,2.129645687241219498e+00,1.825410589063906297e+00,1.825410589063906297e+00
