-4.507636788927419924e-01,7.609531636908052343e-01,3.767094869755746589e-02,-5.349274715054284091e-01,2.780116013880286729e+00,2.991073326586651593e+00,2.810252772838337965e+00,1.333551583893791248e+00,1.303414824935739791e+00,7.006796457747026530e-01,7.609531636908052343e-01,1.122594271187426607e+00,-2.162312455240237519e+00,-2.312996250030494139e+00,-2.373269767946601938e+00,-2.463680044820756088e+00,-2.584227080652966357e+00,-1.891081624617769963e+00,-8.965685790020549994e-01,3.089017793200247164e-01,3.089017793200247164e-01,-4.211612064387770360e+00
-4.723807129539610017e-01,-4.743071503636667186e-01,-4.901173887090024550e+00,4.584969120180725888e+00,-4.743071503636667186e-01,-1.312249782672459375e+01,-7.430812022362164981e+00,-3.636354819453841980e+00,-1.249008829290655775e+01,1.581023834543683337e-01,-3.636354819453841980e+00,-4.743071503636667186e-01,-1.249008829290655775e+01,7.905119172724034415e-01,1.027665492454315377e+01,1.581023834543683337e-01,1.581023834543683337e-01,1.090906445836118976e+01,1.154147399217922398e+01,9.011835856907083553e+00,1.154147399217922398e+01,1.217388352599737189e+01
-4.755160079704736642e-01,7.192687991270398484e+00,3.002772656549537178e+00,1.696915710561874491e+01,1.836579555052561474e+01,1.696915710561874491e+01,1.277924177089788316e+01,1.836579555052561474e+01,-2.583781123077947051e+00,-1.187142678171076104e+00,-5.377058012891689387e+00,1.606134211642666010e+00,-1.187142678171076104e+00,-1.515352712724003581e+01,-1.187142678171076104e+00,-1.655016557214690565e+01,-8.170334902705679525e+00,-1.096361179251942275e+01,-8.170334902705679525e+00,-3.980419567984818219e+00,-2.074008090686776740e+01,-1.187142678171076104e+00
-4.699054800461878734e-01,-1.000706525841176697e+00,5.559480699117341773e-01,3.446878033452933643e+00,1.111896139823310287e-01,1.667844209735281469e+00,7.783272978764752548e-01,1.667844209735281469e+00,-7.783272978764752548e-01,-3.335688419470720922e-01,1.667844209735281469e+00,3.224498805488231756e+00,3.002119577523530314e+00,7.004945680888237547e+00,3.002119577523530314e+00,-5.559480699117737013e-01,-9.451117188500033350e+00,-5.893049541064729446e+00,-5.893049541064729446e+00,-5.893049541064729446e+00,3.669257261417635085e+00,5.225911857170585151e+00
-4.535689428548849711e-01,1.724057848849603225e+00,1.279139694307773079e+00,1.686981335971118101e+00,1.612828310214147409e+00,7.971450268874507028e-01,4.634564109810763166e-01,1.056680617036854564e+00,5.376094367380469530e-01,1.019604104158369218e+00,9.825275912798838718e-01,4.634564109810763166e-01,3.522268723456203898e-01,-5.561476931773126631e-02,-1.019604104158369218e+00,3.151503594671284381e-01,1.297677950747019027e-01,-1.353292720064743548e+00,-3.244194876867533939e+00,-3.392500928381481984e+00,-3.355424415502989977e+00,-4.319413750343634284e+00
-4.695754489918180785e-01,4.019905607644372658e+00,3.684913473674008344e+00,7.369826947348135704e+00,3.349921339703048617e-01,5.694866277496253737e+00,-5.024882009555644125e+00,-1.004976401911152672e+00,8.709795483229592961e+00,9.379779751170321589e+00,-6.699842679407882473e-01,-2.009952803822305345e+00,-2.679937071763033973e+00,1.339968535881397971e+00,-3.349921339703763046e+00,-3.014929205733398732e+00,-3.014929205733398732e+00,-6.699842679407466584e+00,-1.004976401911152672e+00,-1.004976401911152672e+00,-1.105474042102232168e+01,-1.004976401911122963e+01
-4.689153868830785998e-01,-9.609782431084294974e-01,8.949109888946692237e+00,8.348498487003970681e+00,8.648804187975331459e+00,3.843912972433451092e+00,-6.006114019429351081e-02,-6.006114019429351081e-02,3.843912972433451092e+00,4.744830075347587162e+00,1.141161663691149908e+00,3.243301570490729535e+00,5.345441477290308718e+00,-3.603668411656543724e-01,-3.363423850879369681e+00,-4.864952355736174461e+00,-6.967092262535753200e+00,-8.468620767392611270e+00,-7.868009365449836423e+00,-5.765869458650310087e+00,-9.369537870306693605e+00,-9.069232169335332827e+00
-4.672652316112297921e-01,8.181075468492842617e+00,7.620727833664574291e+00,8.181075468492842617e+00,3.137946755038325097e+00,-2.465529593244462081e+00,7.620727833664574291e+00,7.620727833664574291e+00,-1.255178702015349934e+01,-2.465529593244462081e+00,-1.905181958416193311e+00,-1.905181958416193311e+00,-1.344834323587924541e+00,-9.189701211183786356e+00,-4.706920132557536718e+00,-1.423282992463840380e+01,7.620727833664574291e+00,-1.905181958416193311e+00,-9.750048846012154158e+00,8.965562157252499054e-01,1.154316127746255560e+01,1.770698526057361022e+01
-4.459782286043805777e-01,6.573230773291538931e+00,3.536417748372936654e+00,3.036813024918480486e-01,-2.831093432907997531e+00,-1.655552907133046592e+00,4.996047234543340432e-01,-2.840889603956273102e-01,-9.698209337643456385e-01,-7.738975128018422689e-01,5.975664339355770682e-01,-3.124978564351726273e+00,-1.361667775689317628e+00,-4.006633958682930263e+00,-1.851476328095549961e+00,1.675145249229284872e+00,-3.820506708768702797e-01,-7.738975128018422689e-01,4.996047234543340432e-01,1.087374986341809402e+00,3.242532616929207467e+00,3.242532616929207467e+00
-4.444930888597167229e-01,-2.756524312299840851e+00,-2.387511686824629109e+00,-6.900536096386460372e-01,-2.424412949372149573e+00,-2.424412949372149573e+00,-2.904129362489929367e+00,-1.095967497661384904e+00,-5.424485594485639606e-01,8.487290385929784076e-02,4.797164131177732160e-02,-5.424485594485639606e-01,-8.007573972812142005e-01,-6.162510845436049989e-01,1.560923405760151095e+00,1.671627193402712708e+00,1.708528455950233171e+00,2.631060019638265857e+00,3.036973907661004723e+00,3.036973907661004723e+00,3.405986533136216021e+00,3.479789058231257393e+00
