time,low,high,open,close,volume
1476144000,3.75,3.84,3.79,3.83,939.6937348599995
1476057600,3.79,3.84,3.84,3.79,507.3101210000001
1475971200,3.8,3.86,3.86,3.8,61.87969416
1475884800,3.8,3.88,3.86,3.86,449.0267758600001
1475798400,3.8,3.87,3.82,3.86,210.94599754999973
1475712000,3.78,3.86,3.84,3.82,2211.69074185
1475625600,3.79,3.91,3.81,3.88,1121.2822514600005
1475539200,3.81,3.9,3.83,3.85,2314.122681660002
1475452800,3.83,3.94,3.83,3.83,787.8981807899987
1475366400,3.82,3.86,3.85,3.83,95.21214912
1475280000,3.81,3.86,3.81,3.85,382.93188769000005
1475193600,3.8,3.87,3.87,3.81,1089.1403120399996
1475107200,3.81,3.88,3.81,3.86,109.71488795
1475020800,3.79,3.9,3.85,3.83,323.2809763600003
1474934400,3.79,3.88,3.88,3.85,979.69308301
1474848000,3.79,4,3.84,3.89,822.0834353599987
1474761600,3.8,3.86,3.86,3.8,243.91435660000008
1474675200,3.83,4.06,4.06,3.87,231.3910986599997
1474588800,3.77,4.2,3.79,3.83,768.6991876899992
1474502400,3.76,5.05,3.76,3.79,2472.2912189000003
1474416000,3.61,6.72,3.81,3.82,2314.9696796299963
1474329600,3.8,4,3.85,3.86,1888.368224939999
1474243200,3.76,3.93,3.87,3.8,1152.5673564699998
1474156800,3.81,3.87,3.82,3.87,1268.1323485299993
1474070400,3.81,3.88,3.88,3.82,213.26072059000023
1473984000,3.8,3.89,3.83,3.81,326.54079783000054
1473897600,3.81,3.95,3.83,3.85,596.04151613
1473811200,3.8,3.85,3.85,3.83,62.002139350000036
1473724800,3.8,3.88,3.88,3.81,335.83716651000015
1473638400,3.77,3.96,3.93,3.88,836.4349735499986
1473552000,3.86,4.04,4,3.93,1165.5127677199998
1473465600,3.95,4,3.96,3.97,19.294452000000014
1473379200,3.94,4.02,3.97,3.96,395.95176374000005
1473292800,3.95,4.03,3.97,4.01,81.04091099000007
1473206400,3.91,4.03,3.95,3.97,502.7008520000008
1473120000,3.91,3.98,3.96,3.95,644.2180106500037
1473033600,3.94,4.07,4.01,3.96,450.68590893999965
1472947200,3.85,4.08,3.99,4.02,1144.9661930000004
1472860800,3.8,3.99,3.84,3.88,1734.6187444999998
1472774400,3.67,4.35,3.67,3.84,2725.270209949999
1472688000,3.26,3.9,3.74,3.66,3631.152319349997
1472601600,3.74,3.85,3.81,3.74,339.89777816000003
1472515200,3.74,3.85,3.74,3.81,352.5796343499998
1472428800,3.7,3.84,3.7,3.74,909.3333791100002
