time,low,high,open,close,volume
1460739600,428.78,430,428.78,429.81,242.50292577999946
1460736000,428.35,429.91,429.89,428.39,451.8434536199953
1460732400,429.45,429.9,429.46,429.88,36.58970457000008
1460728800,429.01,429.9,429.9,429.46,73.41024589999999
1460725200,429.89,429.98,429.98,429.9,118.72156846000019
1460721600,429.24,430,429.24,429.98,55.85282670000006
1460718000,427.91,429.25,427.91,429.25,246.03847197
1460714400,427.63,427.91,427.63,427.91,5.089062040000001
1460710800,426.83,427.63,426.83,427.63,15.662721339999976
1460707200,426.37,427.29,426.37,426.81,27.139051400000003
1460703600,426.13,426.4,426.15,426.38,13.798655279999991
1460700000,425.72,427.42,427.42,426.15,166.55020277999995
1460696400,427.17,428.04,428.04,427.42,115.96191199000076
1460692800,427.69,428.23,427.73,428.04,240.62346160999985
1460689200,427.31,427.84,427.44,427.72,162.6727443199996
1460685600,426.51,427.45,426.77,427.45,240.83248284999988
1460682000,426.54,427,426.86,426.81,160.4620115100001
1460678400,426.08,426.89,426.35,426.71,207.71891137999987
1460674800,425.3,426.32,425.35,426.32,258.4361826199999
1462831200,461.64,463.55,461.68,463.55,248.07047412999955
1462827600,461.56,463.59,463.49,461.68,278.77639256999896
1462824000,463.04,463.7,463.45,463.43,211.5750207499999
1462820400,462.18,464.94,464.5,463.53,360.79942191999567
1462816800,462.43,465.9,464.25,464.56,476.17469831999097
1462813200,463.3,464.6,464.5,464.24,301.0992601499971
1462809600,463.4,465,464.42,464.5,429.3323179099963
1462806000,460.55,465,461.16,464.76,518.7712015799914
1462802400,460.65,462.67,461.8,461.1,510.1568555999916
1462798800,460.99,462.4,461.38,461.8,291.7429325299975
1462795200,459.78,461.7,459.8,461.36,181.61942377000025
1462791600,459.55,460.16,459.84,459.87,116.46209603000005
1462788000,459.41,460.58,460.53,459.85,192.07149659999965
1462784400,459.96,460.63,459.97,460.54,58.310705399999996
1462780800,459.92,460.03,459.99,459.98,37.07140824999999
1462777200,459.87,460.08,460.02,459.93,55.29574815999998
1462773600,459.71,460.59,460.57,460.06,178.67467178999993
1462770000,460.56,461.55,461.48,460.56,167.0366770699999
1462766400,461.03,462.61,462.22,461.48,208.36741651999935
1462762800,461.62,462.31,462.25,462.17,148.7135147900007
1462759200,461.28,462.32,461.63,462.31,257.43139204000136
1462755600,461.37,461.67,461.55,461.67,143.3064493700001
1462752000,460.5,462.63,462.6,461.57,239.31883988000084
1462748400,461.5,462.9,461.7,462.79,153.41576806000006
1462744800,461.14,461.81,461.25,461.72,127.2381799999993
1462741200,460.82,461.43,461.27,461.3,120.1548821999999
1462737600,460.92,461.62,461.49,461.27,158.9136337200002
1462734000,461.19,461.5,461.47,461.49,116.24018124000007
1462730400,460.59,461.77,460.59,461.5,163.65397532000028
1462726800,460.46,460.98,460.77,460.62,76.17410824
1462723200,459.86,461.26,461,460.78,236.06874632999967
1462719600,459.32,461.39,459.48,461.01,107.25131378999993
1462716000,457.62,459.82,457.75,459.47,92.85113524000015
1462712400,457.76,458.92,457.85,457.85,151.43577143000007
1462708800,457.5,458.69,458.41,457.84,179.24839885999992
1462705200,458.26,460.02,459.98,458.41,217.49653450999972
1462701600,459.86,460.43,460.19,459.89,111.05725061000011
1462698000,460.13,461.27,461.27,460.19,109.54056064000008
1462694400,461.13,462.11,462.11,461.28,45.811058870000025
1462690800,462.03,462.96,462.52,462.12,77.38405000000024
1462687200,462.39,465,462.65,462.53,222.22465134000035
1462683600,462.54,463.57,462.98,462.7,130.19782536
1462680000,462.07,463.43,462.58,462.97,163.2762522000005
1462676400,462.01,462.78,462.55,462.39,105.70407510000013
1462672800,462.03,462.85,462.4,462.74,118.72922983999997
1462669200,461.13,462.39,461.63,462.39,127.16878832000009
1462665600,461.05,461.91,461.91,461.6,164.3415711999999
1462662000,461.43,462.33,462.01,461.91,155.55337047
1462658400,461.71,462.54,462.23,462.04,126.5268266700006
1462654800,462,463.04,462.96,462.2,175.6958022100002
1462651200,462.86,463.42,463.11,462.96,176.83740510000064
1462647600,462.11,463.99,463.96,463.16,167.03817115000106
1462644000,461.49,464,461.67,463.84,205.1050829799998
1462640400,460.91,461.78,460.99,461.63,133.9260088800005
1462636800,460.57,461.91,460.6,461,263.6090566900002
1462633200,460.42,460.6,460.49,460.6,121.57870655000005
1462629600,460.12,462.16,461.8,460.49,256.39107427
1462626000,461.39,462.07,461.63,461.8,91.08655990000044
1462622400,461.37,461.96,461.48,461.63,119.73318263000009
1462618800,461.49,461.98,461.67,461.49,62.096959260000176
1462615200,461.37,462.03,462,461.67,102.81690857999983
1462611600,461.43,462,461.48,462,51.81833950000013
1462608000,460.28,461.48,460.39,461.48,27.921569030000043
1462604400,460.08,460.66,460.55,460.4,65.23144432000001
1462600800,459.94,461.08,460.88,460.57,97.45416674000005
1462597200,460.1,461.03,460.24,461.03,97.67743448999992
1462593600,459.91,460.81,460.51,460.25,95.56295718000007
1462590000,459.55,460.73,460.68,460.51,180.44452632999995
1462586400,459.75,461.93,461.93,460.55,272.7777483899992
1462582800,461.26,462.22,461.61,461.88,220.55793806000048
1462579200,461.02,462.43,462.31,461.61,196.43896701999896
1462575600,462.29,463.31,462.32,462.31,147.85057272000026
1462572000,460.5,463.73,460.67,462.33,372.8697996599967
1462568400,459.62,463.54,461.64,460.66,670.5757610399882
1462564800,457.88,461.64,458.06,461.64,487.2536267999989
1462561200,457.4,458.13,457.66,458.06,282.6441656000014
1462557600,457.27,458.12,457.6,457.68,283.7893274199992
1462554000,455.56,457.68,455.66,457.6,275.82775070000037
1462550400,454.82,456.6,455.93,455.57,429.51406089999483
1462546800,453.62,456.9,453.98,455.81,481.39045317999387
1462543200,452.56,454,453.53,453.98,322.2803984900001
1462539600,452.73,453.63,452.73,453.52,236.91056979000228
1462536000,451.96,453,452.71,452.73,319.1016246700007
1462532400,452.16,452.89,452.5,452.72,133.03752536000042
1462528800,452.5,453.15,452.91,452.52,139.06599651999983
1462525200,452.64,453.02,452.83,453,91.7687031800001
1462521600,452.26,453.4,452.29,452.83,83.1167879000003
1462518000,451.97,452.3,452,452.3,76.62269133999965
1462514400,449.64,452,449.87,452,116.50105906000046
1462510800,449.23,450.85,449.36,449.88,130.9564631699995
1462507200,449.04,449.69,449.28,449.35,222.05166697000024
1462503600,448.84,450.78,450.5,449.33,380.51401995999873
