time,low,high,open,close,volume
1514354700,761.49,763,761.5,761.82,307.92576822000007
1514354400,760.99,761.5,761,761.49,182.08522299999998
1514354100,760.98,761,760.99,761,150.41941217000002
1514353800,760.42,760.99,760.42,760.99,198.81051295999998
1514353500,759.41,761,760.99,760.43,317.40831523
1514353200,759.98,761.51,761.51,761,587.2168325699998
1514352900,761.5,763,762.52,761.51,509.54953432
1514352600,762.14,763,762.14,762.51,221.80482209000002
1514532600,729.52,732.54,730,730.05,57.94559701
1514532300,727.99,732.61,730.53,730,541.6906835199999
1514532000,727.89,730.85,727.9,730.53,365.98543379999995
1514531700,727.48,731.02,731.01,727.9,1320.5605402600004
1514531400,731,735.97,735.97,731.01,680.50649966
1514531100,735.57,738.49,738.49,735.96,606.61829237
1514530800,736.74,742.07,742.07,738.49,747.4931145099999
1514530500,741,743.81,743.8,742.07,361.9448616299998
1514530200,743.8,744.74,744.73,743.81,701.5950578700001
1514529900,744.73,744.74,744.73,744.74,207.09412405999996
1514529600,744.2,744.74,744.22,744.74,193.85184575
1514529300,743.3,744.98,743.35,744.51,305.0199143899999
1514529000,743.34,745,745,743.35,240.71796292000002
1514528700,744.99,745,745,744.99,253.12937263000003
1514528400,743.99,745,744,745,489.04739086999984
1514528100,742.99,744,743,743.99,1022.4293553299999
1514527800,741.99,743,742,743,610.1760725299998
1514527500,740.01,742,740.02,742,404.32597493000003
1514527200,739.78,740.02,739.79,740.02,506.78962242999995
1514526900,739.12,741.42,741.42,739.78,467.92003153999985
1514526600,740.63,742,742,741.42,274.02683984
1514526300,740.99,742,741,742,408.6175583700001
1514526000,739.95,741,739.95,740.99,987.0335236300002
1514525700,738.99,739.95,739,739.94,725.4082443399998
1514525400,738.86,739,738.87,739,263.04599172
1514525100,738.06,738.92,738.92,738.87,394.1114079100001
1514524800,738.91,738.92,738.91,738.92,210.75844062
1514524500,738.78,738.92,738.79,738.92,182.12270335
1514524200,738.17,739,739,738.79,325.03303554000007
1514523900,737.34,739,737.34,738.99,387.95334986000006
1514523600,737.3,737.47,737.47,737.34,607.9724819800001
1514523300,736.12,738.99,738.9,737.46,565.3472027600001
1514523000,738.69,738.9,738.7,738.9,337.20027397
1514522700,738.48,738.7,738.48,738.7,275.0004766200001
1514522400,735.06,738.48,735.07,738.48,350.29795244000013
1514522100,735.06,738.01,738,735.07,686.9387790199999
1514521800,737.99,738.5,738,738.01,670.33762281
1514521500,737.99,738,737.99,738,937.9571766900003
1514521200,736.93,737.99,736.94,737.98,1277.4501960500002
1514520900,735.11,736.94,735.11,736.94,657.25271494
1514520600,735.01,736.01,736,735.12,448.59703692
1514520300,736,736.46,736.46,736.01,280.3645577
1514520000,736.45,736.5,736.5,736.45,177.06930684000002
1514519700,736.42,736.5,736.49,736.5,246.15671534999996
1514519400,736.48,736.5,736.5,736.49,221.58940866
1514519100,735.99,736.5,736,736.5,526.39496291
1514518800,733.04,736,735,736,476.68823843999996
1514518500,735,736,736,735.01,768.8801573999999
1514518200,735.99,736,736,736,297.39696069
1514517900,735.23,736,735.24,736,454.29654156000004
1514517600,735,735.24,735,735.24,502.72879781
1514517300,733.69,735.01,734.6,735.01,464.3867179800001
1514517000,733.77,734.9,734.17,734.6,420.32100611000016
1514516700,733.84,734.17,733.85,734.17,365.5744827600001
1514516400,733.1,734.91,734.3,733.85,498.11648808000007
1514516100,730.77,735.25,732.99,734.3,1378.4037932799988
1514515800,733,736,735,733.01,1901.8798621899996
1514515500,733.55,735,733.55,735,1029.7982451999999
1514515200,733,734,733,733.56,386.79385716000013
1514514900,729.93,733,729.94,733,595.61383749
1514514600,729.91,729.94,729.92,729.94,276.56988773999996
1514514300,729.9,729.92,729.91,729.92,1092.1394288899999
1514514000,729.89,729.92,729.91,729.91,267.29268831
1514513700,728.21,730,729.29,729.91,437.08429358
1514513400,727.99,732.11,728.18,728.2,1615.3161206699988
1514513100,722.76,728.18,722.77,728.18,2075.5463131199967
1514512800,719,722.77,719.01,722.77,224.83063313999997
1514512500,716.52,719.54,717.1,719.01,264.70099510000006
1514512200,716,717.1,716.02,717.09,237.19093433000003
1514511900,715.67,717.9,716.51,716.02,244.45361565000002
1514511600,715,717,716,716.9,262.60886835
1514511300,716,717.01,717,716.2,241.02683689000003
1514511000,717,719,718.01,717.01,229.18648396
1514510700,716.15,719.52,716.15,718.01,301.84548628
1514510400,715.56,716.78,715.99,716.15,256.78390988
1514510100,714.89,719.96,717.76,715.99,533.44271421
1514509800,716.31,723.33,720,717.82,677.25987383
1514509500,719.69,720.72,720.71,720,308.86311711
1514509200,720.01,723.3,721.82,720.72,297.3684923
1514508900,721.81,723.38,722.5,721.81,329.12426057000005
1514508600,722.5,725,724.6,722.51,428.04844656000006
1514508300,719.63,725,724.29,724.6,611.6829013200002
1514508000,722,725,722,724.73,424.2177496
1514507700,719.96,723.94,719.97,722.01,733.1364134699987
1514507400,719.4,719.97,719.69,719.97,192.99845381
1514507100,719.68,719.7,719.69,719.7,186.95215502
1514506800,718.92,719.89,719.49,719.69,227.58228640000007
1514506500,718.46,719.5,718.47,719.49,323.33298410000003
1514506200,717.2,719.21,717.2,718.46,391.97475915999996
1514505900,716.12,719.53,719.52,717.21,419.15444242
1514505600,719.49,719.95,719.5,719.55,496.88800463000007
1514505300,717.99,719.5,718,719.5,622.8660902700001
1514505000,715,718,716.09,718,430.9008084399999
1514504700,715,716.1,715.73,716.1,280.03850019
1514504400,715,716.07,716.07,715.73,259.26794670000004
1514504100,714.89,716.22,715.5,716.07,252.76648266
1514503800,712.1,715.5,715.25,715.5,426.93508020000013
1514503500,715.25,716,715.33,715.25,504.23328060000006
1514503200,714.77,715.38,714.78,715.34,306.77795935
1514502900,714.77,714.87,714.78,714.78,360.62307453999995
1514502600,713.37,715,713.38,714.78,845.13159957
1514502300,711.77,713.79,711.78,713.79,295.6039347700001
1514502000,711.76,711.78,711.77,711.78,238.1526275
1514501700,711.76,712.82,712.82,711.76,188.72259363
1514501400,711.76,713,711.76,712.82,190.17213731000004
1514501100,711.4,714.47,714.47,711.77,452.29621167999994
1514500800,713.8,714.47,713.8,714.46,447.01623283000004
1514500500,711.44,713.82,711.45,713.8,425.24868977999995
1514500200,710.01,711.45,710.7,711.44,540.99962612
1514499900,710.68,711,711,710.7,300.87585202
1514499600,709,711,709,710.99,417.66138274999986
1514499300,704.11,709,704.11,709,601.50943819
1514499000,703.6,704.11,703.6,704.11,274.32521938
1514498700,701,703.63,701,703.63,340.0531743899999
1514498400,700.76,701,700.76,701,240.94683275
1514498100,700.75,702.5,702,700.76,206.86414933000003
1514497800,699.53,702,700,702,226.64529345999998
1514497500,697.8,700,697.8,700,309.84061632000004
1514497200,697,698,697.34,697.8,208.35843863
1514496900,695.43,698.01,695.43,697.33,302.8883615
1514496600,695.41,695.8,695.42,695.42,449.87960546000005
1514496300,695.41,699,697,695.41,468.63213221999996
1514496000,697,700.01,700,697,573.6705428400003
1514495700,700,701.08,701.08,700.01,597.04426601
1514495400,700.03,701.5,701.15,701.49,219.24109757999997
1514495100,700.66,702.79,702.79,701.21,319.53903888
1514494800,699.76,702.8,699.77,702.79,244.42173236999997
1514494500,697.45,700.96,700.03,700.03,301.16801866
1514494200,699,701.02,699,700.02,201.21779883000002
1514493900,698.47,702,701.99,699,308.34109885
1514493600,701.47,702,701.47,702,279.87499712000005
1514493300,701,701.48,701.48,701.47,235.29109210000004
1514493000,697.46,701.5,698.46,701.48,423.89919241999996
1514492700,698.1,699.01,699.01,698.51,308.52379425999993
1514492400,699,704,703.99,699.01,549.4628804
1514492100,699.76,705.5,699.76,704,1140.27060091
1514491800,696.93,703.11,696.94,699.77,1909.6623822499982
1514491500,693.04,696.94,694.47,696.94,525.0356948700003
1514491200,690.99,694.47,691,694.46,369.2985759800002
1514490900,689.86,691.01,691.01,691,529.12777568
1514490600,691,692.85,691.58,691.01,620.2027433700001
1514490300,691.57,694.9,694,691.58,649.5166012099999
1514490000,690.01,694.5,690.01,693.99,598.7110732099999
1514489700,686.27,694.07,686.27,690.01,558.1784572600001
1514489400,686.25,694,692.88,686.27,839.1425990800002
1514489100,691.5,692.88,691.59,692.88,438.65830760000006
1514488800,688.75,691.6,689.01,691.59,916.39441973
1514488500,686.21,690,686.22,689.01,898.9673071699999
1514488200,681.4,688.94,684.98,686.22,1554.6341189799996
1514487900,682.12,689.8,682.12,685,969.3075360000001
1514487600,676.03,686.57,676.04,682.13,1220.1848588099997
1514487300,676.03,688.64,688.64,676.04,3121.7875961399977
1514487000,685.4,692.54,692.51,689.5,1258.65370769
1514486700,689.8,697.94,697.34,692.52,2167.9915936599987
1514486400,695,698.91,696.01,697.34,650.8381407400001
1514486100,696,698.99,697.32,696.01,377.68215719
1514485800,693,698.98,697.71,697.77,822.3311499299998
1514485500,695.11,699.99,698.06,697.5,572.5907063099999
1514485200,696.55,702.24,702.23,698.07,344.46170818
1514484900,698,702.51,698,702.23,508.96930853
1514484600,696.71,700,696.71,697.99,488.5416263499999
1514484300,696.55,703.5,701.95,696.72,745.5663031299999
1514484000,700.3,703.5,703.21,702.21,379.58928761
1514483700,703.09,704.88,703.09,703.22,417.80979293000007
1514483400,700.42,703.13,700.42,703.08,382.64982058999993
1514483100,700,703.15,703.15,700.42,530.5303015200001
1514482800,701.23,704.33,702.45,703.14,516.20153123
1514482500,695.64,703.65,695.64,700.54,710.4645850200001
1514482200,695,700.08,700.08,695.4,2072.3147203199987
1514481900,699.74,702.7,701.37,700.07,628.0380585799999
1514481600,700.01,706.44,706.44,701.77,783.6807409
1514481300,705,710.02,710,705,312.44031184000005
1514481000,708,716,708.06,710,1562.986858349998
1514480700,706.02,708.2,706.03,708.2,394.15715301
1514480400,698.38,709.4,698.38,706.03,1209.39767064
1514480100,697,713.49,713.49,698.38,2146.9863729299987
1514479800,713.48,717.29,716.28,713.48,806.2092144700002
1514479500,712,720.01,720.01,716.39,1432.0277409399994
1514479200,720,724.99,721.82,720,1608.8690509099995
1514478900,717.99,722,718,721.82,769.05636406
1514478600,717.17,721,717.51,718,1790.7290751099995
